group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,84278893.0,ns,275000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,84557885.0,ns,278125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,85708494.0,ns,281250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,82742894.0,ns,284375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,82595107.0,ns,287500
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,114218395.0,ns,290625
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,113794795.0,ns,293750
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,101945816.0,ns,296875
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,99748248.0,ns,300000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,92167059.0,ns,303125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,95216243.0,ns,306250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,94533805.0,ns,309375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,102734722.0,ns,312500
