group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,82674523.0,ns,65247
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,88553022.0,ns,65964
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,84612770.0,ns,66681
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,84688092.0,ns,67398
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,85906345.0,ns,68115
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,86445281.0,ns,68832
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,87962570.0,ns,69549
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,89311939.0,ns,70266
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,92997022.0,ns,70983
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,91706912.0,ns,71700
