group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,79954629.0,ns,47642
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,80985592.0,ns,48223
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,81912434.0,ns,48804
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,92163153.0,ns,49385
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,84006165.0,ns,49966
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,84481091.0,ns,50547
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,85424075.0,ns,51128
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,86498938.0,ns,51709
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,87430689.0,ns,52290
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,88388872.0,ns,52871
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,89284250.0,ns,53452
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,90398721.0,ns,54033
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,91212596.0,ns,54614
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,92186688.0,ns,55195
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,93132989.0,ns,55776
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,94254459.0,ns,56357
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,95347454.0,ns,56938
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,96081313.0,ns,57519
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,97007847.0,ns,58100
